CustomerID,BillingMonth,TotalConsumption,TotalAmount,PaymentStatus
2447,2024-06-01,769.07,95.22,Paid
2447,2024-05-01,241.6,33.93,Unpaid
2447,2024-04-01,667.4,89.02,Unpaid
2447,2024-03-01,963.2,119.57,Paid
2447,2024-02-01,219.93,38.92,Unpaid
2447,2024-01-01,359.09,57.77,Unpaid
2447,2023-12-01,869.6,124.9,Paid
2448,2024-11-01,834.05,147.41,Paid
2448,2024-10-01,470.32,74.34,Paid
2448,2024-09-01,732.45,97.25,Unpaid
2448,2024-08-01,346.0,65.4,Paid
2448,2024-07-01,235.21,36.84,Paid
2448,2024-06-01,239.33,46.16,Paid
2448,2024-05-01,971.88,120.6,Unpaid
2448,2024-04-01,382.35,51.73,Unpaid
2448,2024-03-01,207.93,31.42,Paid
2448,2024-02-01,579.29,79.41,Unpaid
2448,2024-01-01,731.9,106.08,Unpaid
2448,2023-12-01,475.53,65.02,Paid
2449,2024-11-01,440.34,69.43,Unpaid
2449,2024-10-01,557.2,100.18,Unpaid
2449,2024-09-01,232.07,38.43,Unpaid
2449,2024-08-01,263.23,50.35,Paid
2449,2024-07-01,576.97,69.26,Paid
2449,2024-06-01,200.22,27.8,Paid
2449,2024-05-01,383.7,75.1,Unpaid
2449,2024-04-01,298.0,47.36,Unpaid
2449,2024-03-01,713.35,131.47,Paid
2449,2024-02-01,278.77,45.09,Paid
2449,2024-01-01,402.07,49.73,Paid
2449,2023-12-01,400.15,62.09,Paid
2450,2024-11-01,393.17,52.94,Paid
2450,2024-10-01,364.49,58.81,Paid
2450,2024-09-01,704.78,88.01,Paid
2450,2024-08-01,428.87,78.78,Unpaid
2450,2024-07-01,235.43,37.2,Unpaid
2450,2024-06-01,563.87,112.15,Paid
2450,2024-05-01,944.01,159.65,Paid
2450,2024-04-01,697.49,122.05,Paid
2450,2024-03-01,344.13,56.88,Unpaid
2450,2024-02-01,314.03,41.48,Unpaid
2450,2024-01-01,546.69,97.07,Unpaid
2450,2023-12-01,623.36,80.48,Unpaid
2451,2024-11-01,704.86,123.37,Paid
2451,2024-10-01,552.45,94.11,Unpaid
2451,2024-09-01,303.54,46.99,Unpaid
2451,2024-08-01,251.15,31.72,Paid
2451,2024-07-01,686.76,108.33,Paid
2451,2024-06-01,773.05,126.03,Paid
2451,2024-05-01,747.17,109.73,Paid
2451,2024-04-01,263.58,46.03,Paid
2451,2024-03-01,934.36,119.56,Paid
2451,2024-02-01,437.82,81.72,Paid
2451,2024-01-01,448.06,88.69,Paid
2451,2023-12-01,862.05,106.7,Paid
2452,2024-11-01,426.05,70.6,Paid
2452,2024-10-01,292.39,42.41,Unpaid
2452,2024-09-01,649.27,117.59,Paid
2452,2024-08-01,870.79,110.74,Unpaid
2452,2024-07-01,691.91,101.17,Unpaid
2452,2024-06-01,995.34,185.95,Paid
2452,2024-05-01,778.5,153.48,Unpaid
2452,2024-04-01,925.13,120.43,Unpaid
2452,2024-03-01,552.55,79.81,Unpaid
2452,2024-02-01,715.22,94.97,Unpaid
2452,2024-01-01,853.95,151.26,Unpaid
2452,2023-12-01,696.02,110.6,Unpaid
2453,2024-11-01,348.86,43.58,Unpaid
2453,2024-10-01,591.52,93.06,Unpaid
2453,2024-09-01,780.15,114.68,Unpaid
2453,2024-08-01,799.57,136.61,Paid
2453,2024-07-01,845.32,161.78,Paid
2453,2024-06-01,824.4,113.21,Unpaid
2453,2024-05-01,308.32,49.89,Paid
2453,2024-04-01,956.82,121.84,Unpaid
2453,2024-03-01,202.34,26.26,Unpaid
2453,2024-02-01,327.7,63.24,Paid
2453,2024-01-01,902.45,141.55,Unpaid
2453,2023-12-01,686.53,122.13,Paid
2454,2024-11-01,394.89,51.6,Unpaid
2454,2024-10-01,842.3,160.02,Unpaid
2454,2024-09-01,225.73,43.72,Unpaid
2454,2024-08-01,603.02,86.64,Unpaid
2454,2024-07-01,465.38,85.11,Unpaid
2454,2024-06-01,873.47,163.65,Unpaid
2454,2024-05-01,744.62,113.53,Unpaid
2454,2024-04-01,773.0,98.58,Paid
2454,2024-03-01,213.17,26.76,Paid
2454,2024-02-01,350.57,60.85,Paid
2454,2024-01-01,371.22,47.84,Unpaid
2454,2023-12-01,430.7,71.89,Unpaid
2455,2024-11-01,977.44,158.43,Unpaid
2455,2024-10-01,392.88,55.09,Paid
2455,2024-09-01,457.61,90.96,Paid
2455,2024-08-01,502.0,97.76,Unpaid
2455,2024-07-01,744.0,144.58,Paid
2455,2024-06-01,523.21,85.32,Paid
2455,2024-05-01,656.68,126.49,Paid
2455,2024-04-01,557.82,85.26,Paid
2455,2024-03-01,980.66,127.83,Paid
2455,2024-02-01,543.84,70.3,Unpaid
2455,2024-01-01,956.48,186.15,Paid
2455,2023-12-01,248.08,46.44,Paid
2456,2024-11-01,912.33,156.37,Paid
2456,2024-10-01,616.16,104.16,Paid
2456,2024-09-01,432.29,69.38,Unpaid
2456,2024-08-01,353.64,49.83,Unpaid
2456,2024-07-01,791.97,128.26,Unpaid
2456,2024-06-01,721.69,139.34,Paid
2456,2024-05-01,347.08,65.2,Paid
2456,2024-04-01,666.65,109.86,Paid
2456,2024-03-01,712.38,90.89,Paid
2456,2024-02-01,572.38,113.15,Paid
2456,2024-01-01,278.72,54.06,Unpaid
2456,2023-12-01,952.23,143.4,Paid
2457,2024-11-01,783.3,103.15,Unpaid
2457,2024-10-01,383.41,66.01,Unpaid
2457,2024-09-01,918.1,113.38,Unpaid
2457,2024-08-01,341.16,46.69,Unpaid
2457,2024-07-01,690.67,89.03,Paid
2457,2024-06-01,252.63,42.44,Paid
2457,2024-05-01,864.15,120.72,Paid
2457,2024-04-01,613.53,97.23,Unpaid
2457,2024-03-01,792.9,114.81,Paid
2457,2024-02-01,701.45,113.63,Unpaid
2457,2024-01-01,338.25,41.36,Unpaid
2457,2023-12-01,532.98,93.66,Unpaid
2458,2024-11-01,825.1,124.23,Paid
2458,2024-10-01,281.77,53.03,Unpaid
2458,2024-09-01,332.55,65.34,Paid
2458,2024-08-01,536.47,92.53,Paid
2458,2024-07-01,637.96,106.98,Unpaid
2458,2024-06-01,697.42,111.07,Unpaid
2458,2024-05-01,923.55,146.26,Unpaid
2458,2024-04-01,298.26,58.9,Paid
2458,2024-03-01,952.01,123.37,Paid
2458,2024-02-01,207.29,34.0,Paid
2458,2024-01-01,956.62,163.81,Unpaid
2458,2023-12-01,844.17,144.23,Unpaid
2459,2024-11-01,875.97,140.15,Paid
2459,2024-10-01,744.15,146.14,Unpaid
2459,2024-09-01,885.44,157.91,Paid
2459,2024-08-01,768.92,106.69,Unpaid
2459,2024-07-01,333.86,50.88,Unpaid
2459,2024-06-01,523.87,83.37,Unpaid
2459,2024-05-01,683.45,136.53,Paid
2459,2024-04-01,854.13,120.64,Unpaid
2459,2024-03-01,663.12,114.54,Unpaid
2459,2024-02-01,880.75,136.08,Paid
2459,2024-01-01,917.98,113.56,Paid
2459,2023-12-01,401.63,58.02,Unpaid
2460,2024-11-01,321.8,61.08,Paid
2460,2024-10-01,560.31,79.15,Paid
2460,2024-09-01,971.27,182.29,Unpaid
2460,2024-08-01,853.79,163.36,Paid
2460,2024-07-01,974.92,123.0,Unpaid
2460,2024-06-01,962.0,149.41,Paid
2460,2024-05-01,902.89,115.99,Unpaid
2460,2024-04-01,618.37,106.78,Paid
2460,2024-03-01,729.48,120.97,Unpaid
2460,2024-02-01,423.54,51.53,Unpaid
2460,2024-01-01,865.24,111.22,Unpaid
2460,2023-12-01,775.22,134.47,Paid
2461,2024-11-01,672.19,92.53,Unpaid
2461,2024-10-01,815.49,150.11,Unpaid
2461,2024-09-01,722.26,105.22,Paid
2461,2024-08-01,279.31,37.09,Paid
2461,2024-07-01,832.84,135.3,Unpaid
2461,2024-06-01,907.39,180.92,Paid
2461,2024-05-01,313.75,58.1,Unpaid
2461,2024-04-01,965.83,190.01,Paid
2461,2024-03-01,603.22,104.38,Unpaid
2461,2024-02-01,601.77,107.52,Paid
2461,2024-01-01,519.68,77.3,Paid
2461,2023-12-01,244.6,39.89,Paid
2462,2024-11-01,441.8,73.41,Unpaid
2462,2024-10-01,273.14,37.42,Paid
2462,2024-09-01,523.74,104.68,Unpaid
2462,2024-08-01,252.91,34.75,Unpaid
2462,2024-07-01,870.72,154.95,Paid
2462,2024-06-01,497.87,95.33,Unpaid
2462,2024-05-01,855.7,148.7,Unpaid
2462,2024-04-01,819.93,145.04,Paid
2462,2024-03-01,800.72,118.76,Unpaid
2462,2024-02-01,878.08,136.16,Unpaid
2462,2024-01-01,562.33,89.86,Unpaid
2462,2023-12-01,551.47,94.32,Unpaid
2463,2024-11-01,427.55,73.2,Paid
2463,2024-10-01,574.55,103.53,Paid
2463,2024-09-01,357.08,70.24,Paid
2463,2024-08-01,245.05,42.63,Unpaid
2463,2024-07-01,648.92,89.99,Unpaid
2463,2024-06-01,476.91,75.22,Unpaid
2463,2024-05-01,430.66,55.79,Unpaid
2463,2024-04-01,510.08,67.32,Paid
2463,2024-03-01,622.42,89.12,Paid
2463,2024-02-01,639.28,124.18,Paid
2463,2024-01-01,479.51,79.27,Unpaid
2463,2023-12-01,655.44,91.53,Paid
2464,2024-11-01,488.26,86.76,Paid
2464,2024-10-01,802.61,126.07,Unpaid
2464,2024-09-01,897.99,162.97,Unpaid
2464,2024-08-01,314.09,48.86,Unpaid
2464,2024-07-01,437.32,53.93,Unpaid
2464,2024-06-01,291.62,45.95,Paid
2464,2024-05-01,876.64,131.48,Unpaid
2464,2024-04-01,298.07,50.79,Unpaid
2464,2024-03-01,821.01,102.94,Paid
2464,2024-02-01,949.47,136.23,Paid
2464,2024-01-01,283.01,40.05,Unpaid
2464,2023-12-01,627.44,101.59,Unpaid
2465,2024-11-01,343.78,49.44,Paid
2465,2024-10-01,881.45,110.73,Paid
2465,2024-09-01,881.51,133.07,Unpaid
2465,2024-08-01,299.01,57.37,Paid
2465,2024-07-01,545.77,97.86,Unpaid
2465,2024-06-01,228.13,44.03,Unpaid
2465,2024-05-01,511.59,94.39,Paid
2465,2024-04-01,626.34,93.42,Paid
2465,2024-03-01,245.18,37.75,Unpaid
2465,2024-02-01,383.65,71.51,Paid
2465,2024-01-01,738.75,141.93,Paid
2465,2023-12-01,759.5,146.82,Paid
2466,2024-11-01,603.39,81.9,Paid
2466,2024-10-01,330.89,58.13,Paid
2466,2024-09-01,478.79,77.51,Unpaid
2466,2024-08-01,509.67,82.47,Unpaid
2466,2024-07-01,410.55,59.06,Unpaid
2466,2024-06-01,357.9,48.86,Paid
2466,2024-05-01,574.94,100.98,Paid
2466,2024-04-01,591.69,77.16,Paid
2466,2024-03-01,202.75,26.29,Paid
2466,2024-02-01,241.22,47.61,Unpaid
2466,2024-01-01,459.84,88.11,Paid
2466,2023-12-01,250.34,33.03,Paid
2467,2024-11-01,406.04,76.23,Unpaid
2467,2024-10-01,701.12,139.36,Paid
2467,2024-09-01,648.18,78.3,Paid
2467,2024-08-01,379.85,59.52,Paid
2467,2024-07-01,700.16,133.58,Unpaid
2467,2024-06-01,552.37,76.11,Unpaid
2467,2024-05-01,540.52,91.03,Unpaid
2467,2024-04-01,358.92,47.71,Paid
2467,2024-03-01,213.1,29.87,Unpaid
2467,2024-02-01,987.91,135.67,Unpaid
2467,2024-01-01,727.56,141.74,Unpaid
2467,2023-12-01,437.68,59.84,Unpaid
2468,2024-11-01,970.8,128.79,Unpaid
2468,2024-10-01,887.95,113.13,Unpaid
2468,2024-09-01,670.9,82.56,Unpaid
2468,2024-08-01,727.89,137.78,Paid
2468,2024-07-01,589.18,90.59,Paid
2468,2024-06-01,255.36,50.47,Unpaid
2468,2024-05-01,632.65,92.16,Paid
2468,2024-04-01,231.78,41.32,Paid
2468,2024-03-01,836.92,120.98,Unpaid
2468,2024-02-01,399.77,49.61,Unpaid
2468,2024-01-01,994.1,179.04,Unpaid
2468,2023-12-01,344.03,42.81,Paid
2469,2024-11-01,573.97,80.76,Unpaid
2469,2024-10-01,902.33,138.78,Unpaid
2469,2024-09-01,722.35,138.32,Paid
2469,2024-08-01,450.37,72.66,Paid
2469,2024-07-01,399.47,76.24,Unpaid
2469,2024-06-01,899.04,133.87,Paid
2469,2024-05-01,504.69,82.52,Unpaid
2469,2024-04-01,899.2,121.92,Paid
2469,2024-03-01,615.74,89.3,Unpaid
2469,2024-02-01,929.87,125.51,Unpaid
2469,2024-01-01,575.12,110.58,Paid
2469,2023-12-01,321.95,39.16,Paid
2470,2024-11-01,947.84,180.83,Unpaid
2470,2024-10-01,654.78,113.79,Unpaid
2470,2024-09-01,628.34,97.37,Unpaid
2470,2024-08-01,498.18,87.91,Unpaid
2470,2024-07-01,362.25,49.08,Unpaid
2470,2024-06-01,925.69,171.73,Unpaid
2470,2024-05-01,293.27,50.28,Unpaid
2470,2024-04-01,654.64,79.13,Paid
2470,2024-03-01,498.1,72.39,Paid
2470,2024-02-01,670.05,91.14,Unpaid
2470,2024-01-01,210.08,35.72,Paid
2470,2023-12-01,626.48,119.14,Paid
2471,2024-11-01,275.62,46.98,Unpaid
2471,2024-10-01,335.56,65.02,Unpaid
2471,2024-09-01,800.83,137.3,Paid
2471,2024-08-01,619.11,98.14,Paid
2471,2024-07-01,207.63,35.93,Paid
2471,2024-06-01,274.21,35.06,Paid
2471,2024-05-01,784.13,102.68,Unpaid
2471,2024-04-01,217.98,34.89,Paid
2471,2024-03-01,404.19,57.8,Paid
2471,2024-02-01,323.87,50.16,Paid
2471,2024-01-01,391.53,68.15,Paid
2471,2023-12-01,524.26,78.67,Paid
2472,2024-11-01,931.3,149.52,Unpaid
2472,2024-10-01,473.49,79.44,Unpaid
2472,2024-09-01,293.71,45.56,Unpaid
2472,2024-08-01,857.43,117.38,Unpaid
2472,2024-07-01,648.02,95.47,Unpaid
2472,2024-06-01,637.74,126.4,Unpaid
2472,2024-05-01,979.71,118.87,Unpaid
2472,2024-04-01,400.48,64.28,Unpaid
2472,2024-03-01,537.76,85.47,Unpaid
2472,2024-02-01,810.63,143.41,Paid
2472,2024-01-01,595.54,113.62,Unpaid
2472,2023-12-01,919.29,165.5,Paid
2473,2024-11-01,394.82,70.39,Paid
2473,2024-10-01,990.24,128.99,Unpaid
2473,2024-09-01,548.83,101.46,Paid
2473,2024-08-01,380.77,72.68,Unpaid
2473,2024-07-01,337.02,62.85,Unpaid
2473,2024-06-01,526.31,76.6,Paid
2473,2024-05-01,315.62,61.56,Paid
2473,2024-04-01,282.83,35.14,Paid
2473,2024-03-01,999.73,149.79,Paid
2473,2024-02-01,229.79,37.88,Unpaid
2473,2024-01-01,974.81,189.0,Paid
2473,2023-12-01,935.13,164.51,Paid
2474,2024-11-01,313.42,62.13,Unpaid
2474,2024-10-01,587.64,113.35,Paid
2474,2024-09-01,804.75,147.4,Paid
2474,2024-08-01,923.42,168.49,Unpaid
2474,2024-07-01,382.39,68.15,Unpaid
2474,2024-06-01,811.86,108.48,Unpaid
2474,2024-05-01,323.09,52.32,Paid
2474,2024-04-01,727.44,112.16,Paid
2474,2024-03-01,833.03,122.82,Paid
2474,2024-02-01,800.57,145.68,Paid
2474,2024-01-01,496.29,87.55,Paid
2474,2023-12-01,419.36,75.2,Unpaid
2475,2024-11-01,665.41,86.69,Unpaid
2475,2024-10-01,943.89,187.66,Unpaid
2475,2024-09-01,877.42,116.85,Unpaid
2475,2024-08-01,681.07,104.8,Paid
2475,2024-07-01,585.61,108.92,Paid
2475,2024-06-01,513.15,77.25,Paid
2475,2024-05-01,840.67,145.08,Paid
2475,2024-04-01,446.81,84.64,Paid
2475,2024-03-01,444.1,58.16,Paid
2475,2024-02-01,891.85,115.96,Unpaid
2475,2024-01-01,640.89,117.38,Paid
2475,2023-12-01,834.81,102.36,Paid
2476,2024-11-01,735.84,91.33,Unpaid
2476,2024-10-01,209.89,25.88,Unpaid
2476,2024-09-01,535.52,84.69,Paid
2476,2024-08-01,210.57,41.21,Paid
2476,2024-07-01,504.74,73.07,Unpaid
2476,2024-06-01,926.83,151.41,Unpaid
2476,2024-05-01,607.07,81.19,Paid
2476,2024-04-01,654.78,79.76,Paid
2476,2024-03-01,684.18,119.54,Paid
2476,2024-02-01,306.32,48.9,Paid
2476,2024-01-01,514.93,80.24,Paid
2476,2023-12-01,707.97,134.23,Unpaid
2477,2024-11-01,440.23,72.96,Unpaid
2477,2024-10-01,700.92,93.06,Paid
2477,2024-09-01,276.13,35.18,Unpaid
2477,2024-08-01,504.21,73.13,Paid
2477,2024-07-01,542.17,92.74,Paid
2477,2024-06-01,236.01,28.86,Unpaid
2477,2024-05-01,896.3,163.26,Paid
2477,2024-04-01,734.47,112.94,Unpaid
2477,2024-03-01,432.35,58.21,Unpaid
2477,2024-02-01,554.46,105.84,Unpaid
2477,2024-01-01,742.57,128.6,Paid
2477,2023-12-01,308.97,60.67,Paid
2478,2024-11-01,483.69,79.23,Paid
2478,2024-10-01,471.59,59.48,Paid
2478,2024-09-01,834.93,137.79,Paid
2478,2024-08-01,428.69,60.13,Paid
2478,2024-07-01,389.66,55.87,Unpaid
2478,2024-06-01,739.47,104.08,Paid
2478,2024-05-01,355.03,55.84,Paid
2478,2024-04-01,388.96,53.39,Paid
2478,2024-03-01,747.82,136.57,Unpaid
2478,2024-02-01,659.84,94.41,Paid
2478,2024-01-01,311.89,46.62,Unpaid
2478,2023-12-01,842.74,122.72,Unpaid
2479,2024-11-01,908.4,122.12,Paid
2479,2024-10-01,672.93,117.0,Paid
2479,2024-09-01,718.42,131.42,Paid
2479,2024-08-01,801.02,123.08,Unpaid
2479,2024-07-01,586.69,92.83,Paid
2479,2024-06-01,307.73,49.64,Unpaid
2479,2024-05-01,747.81,146.97,Paid
2479,2024-04-01,332.26,53.95,Paid
2479,2024-03-01,600.09,117.74,Paid
2479,2024-02-01,529.24,69.27,Paid
2479,2024-01-01,383.8,52.98,Paid
2479,2023-12-01,347.95,59.63,Unpaid
2480,2024-11-01,822.76,143.23,Paid
2480,2024-10-01,391.81,72.46,Unpaid
2480,2024-09-01,515.26,96.87,Paid
2480,2024-08-01,897.84,110.24,Paid
2480,2024-07-01,971.63,180.09,Unpaid
2480,2024-06-01,261.24,48.02,Unpaid
2480,2024-05-01,345.34,61.07,Paid
2480,2024-04-01,684.27,86.23,Unpaid
2480,2024-03-01,784.5,128.47,Paid
2480,2024-02-01,266.97,43.25,Unpaid
2480,2024-01-01,792.89,99.75,Paid
2480,2023-12-01,772.36,123.55,Unpaid
2481,2024-11-01,625.22,109.26,Unpaid
2481,2024-10-01,624.44,93.65,Paid
2481,2024-09-01,634.58,102.93,Unpaid
2481,2024-08-01,440.36,60.1,Paid
2481,2024-07-01,385.36,47.89,Paid
2481,2024-06-01,282.76,44.4,Paid
2481,2024-05-01,822.66,161.25,Paid
2481,2024-04-01,779.06,144.4,Unpaid
2481,2024-03-01,326.98,53.95,Unpaid
2481,2024-02-01,868.7,152.35,Unpaid
2481,2024-01-01,780.43,116.41,Unpaid
2481,2023-12-01,402.44,65.75,Unpaid
2482,2024-11-01,336.28,55.6,Paid
2482,2024-10-01,484.93,81.7,Paid
2482,2024-09-01,760.69,118.84,Paid
2482,2024-08-01,432.42,86.41,Unpaid
2482,2024-07-01,528.6,82.03,Paid
2482,2024-06-01,496.55,91.17,Paid
2482,2024-05-01,286.08,56.73,Paid
2482,2024-04-01,327.75,40.71,Paid
2482,2024-03-01,583.93,91.18,Unpaid
2482,2024-02-01,483.34,69.1,Paid
2482,2024-01-01,930.69,137.53,Paid
2482,2023-12-01,456.21,83.62,Paid
2483,2024-11-01,271.06,36.12,Unpaid
2483,2024-10-01,741.13,137.56,Unpaid
2483,2024-09-01,994.94,152.29,Unpaid
2483,2024-08-01,514.06,77.64,Paid
2483,2024-07-01,241.3,46.26,Unpaid
2483,2024-06-01,523.88,68.07,Paid
2483,2024-05-01,571.24,106.39,Unpaid
2483,2024-04-01,771.59,143.16,Paid
2483,2024-03-01,335.19,64.21,Paid
2483,2024-02-01,473.7,72.53,Unpaid
2483,2024-01-01,474.43,65.95,Unpaid
2483,2023-12-01,737.01,117.5,Unpaid
2484,2024-11-01,714.38,126.96,Unpaid
2484,2024-10-01,285.07,55.67,Unpaid
2484,2024-09-01,708.67,96.55,Unpaid
2484,2024-08-01,882.62,168.31,Paid
2484,2024-07-01,755.61,113.05,Paid
2484,2024-06-01,896.86,121.09,Unpaid
2484,2024-05-01,511.67,70.51,Unpaid
2484,2024-04-01,469.82,82.42,Paid
2484,2024-03-01,617.74,93.43,Paid
2484,2024-02-01,965.81,167.9,Unpaid
2484,2024-01-01,899.36,165.8,Unpaid
2484,2023-12-01,691.01,122.76,Paid
2485,2024-11-01,669.97,133.29,Paid
2485,2024-10-01,604.35,92.73,Unpaid
2485,2024-09-01,421.15,82.78,Paid
2485,2024-08-01,329.02,48.7,Paid
2485,2024-07-01,877.03,174.03,Unpaid
2485,2024-06-01,602.52,74.81,Unpaid
2485,2024-05-01,894.11,142.4,Unpaid
2485,2024-04-01,459.9,87.6,Paid
2485,2024-03-01,943.88,152.33,Unpaid
2485,2024-02-01,769.11,146.6,Unpaid
2485,2024-01-01,958.03,139.08,Paid
2485,2023-12-01,591.46,74.69,Unpaid
2486,2024-11-01,521.67,64.85,Unpaid
2486,2024-10-01,902.1,111.21,Unpaid
2486,2024-09-01,777.03,97.82,Paid
2486,2024-08-01,828.37,148.92,Unpaid
2486,2024-07-01,990.13,141.52,Paid
2486,2024-06-01,684.6,82.85,Unpaid
2486,2024-05-01,504.21,62.57,Paid
2486,2024-04-01,357.64,49.24,Paid
2486,2024-03-01,291.58,45.21,Paid
2486,2024-02-01,859.74,161.7,Paid
2486,2024-01-01,682.46,102.82,Paid
2486,2023-12-01,569.41,75.44,Unpaid
2487,2024-11-01,397.2,61.14,Unpaid
2487,2024-10-01,301.18,40.1,Paid
2487,2024-09-01,640.12,104.82,Unpaid
2487,2024-08-01,218.79,33.29,Unpaid
2487,2024-07-01,724.13,114.01,Paid
2487,2024-06-01,728.32,117.86,Unpaid
2487,2024-05-01,852.45,134.36,Unpaid
2487,2024-04-01,722.33,103.49,Unpaid
2487,2024-03-01,555.99,68.21,Paid
2487,2024-02-01,417.17,59.82,Paid
2487,2024-01-01,238.58,35.47,Paid
2487,2023-12-01,692.2,102.26,Unpaid
2488,2024-11-01,440.43,86.98,Paid
2488,2024-10-01,365.25,56.62,Paid
2488,2024-09-01,986.02,134.79,Unpaid
2488,2024-08-01,232.66,28.32,Paid
2488,2024-07-01,280.23,39.77,Paid
2488,2024-06-01,732.3,111.03,Paid
2488,2024-05-01,303.8,60.29,Unpaid
2488,2024-04-01,537.22,102.02,Unpaid
2488,2024-03-01,749.86,118.87,Paid
2488,2024-02-01,618.62,85.29,Paid
2488,2024-01-01,474.28,67.68,Paid
2488,2023-12-01,457.98,82.59,Paid
2489,2024-11-01,672.7,105.38,Paid
2489,2024-10-01,231.15,45.51,Unpaid
2489,2024-09-01,410.05,49.92,Unpaid
2489,2024-08-01,782.22,103.05,Unpaid
2489,2024-07-01,612.42,77.77,Paid
2489,2024-06-01,819.17,113.12,Unpaid
2489,2024-05-01,487.66,74.49,Unpaid
2489,2024-04-01,383.23,46.52,Unpaid
2489,2024-03-01,803.57,148.16,Paid
2489,2024-02-01,585.94,85.11,Paid
2489,2024-01-01,378.57,59.56,Paid
2489,2023-12-01,291.22,57.39,Unpaid
2490,2024-11-01,367.36,48.0,Unpaid
2490,2024-10-01,713.3,125.62,Paid
2490,2024-09-01,387.29,70.93,Paid
2490,2024-08-01,789.61,110.22,Unpaid
2490,2024-07-01,738.14,140.08,Paid
2490,2024-06-01,534.38,72.31,Paid
2490,2024-05-01,817.39,120.04,Paid
2490,2024-04-01,902.94,153.14,Unpaid
2490,2024-03-01,746.75,131.81,Unpaid
2490,2024-02-01,949.04,166.04,Unpaid
2490,2024-01-01,724.84,102.45,Paid
2490,2023-12-01,224.55,40.79,Unpaid
2491,2024-11-01,530.97,73.92,Paid
2491,2024-10-01,648.83,101.27,Paid
2491,2024-09-01,536.91,105.97,Paid
2491,2024-08-01,597.1,77.29,Paid
2491,2024-07-01,847.67,104.26,Paid
2491,2024-06-01,493.65,79.93,Paid
2491,2024-05-01,784.38,120.18,Unpaid
2491,2024-04-01,477.44,66.26,Paid
2491,2024-03-01,234.31,36.72,Unpaid
2491,2024-02-01,442.78,82.57,Unpaid
2491,2024-01-01,390.83,62.16,Unpaid
2491,2023-12-01,938.66,136.39,Unpaid
2492,2024-11-01,874.58,142.69,Paid
2492,2024-10-01,995.37,176.76,Unpaid
2492,2024-09-01,331.76,58.82,Paid
2492,2024-08-01,326.59,58.62,Unpaid
2492,2024-07-01,605.98,120.11,Paid
2492,2024-06-01,525.67,69.46,Paid
2492,2024-05-01,912.52,148.42,Unpaid
2492,2024-04-01,317.96,56.7,Unpaid
2492,2024-03-01,393.9,57.93,Unpaid
2492,2024-02-01,287.45,54.7,Unpaid
2492,2024-01-01,896.86,157.79,Unpaid
2492,2023-12-01,986.2,147.26,Unpaid
2493,2024-11-01,641.66,77.05,Paid
2493,2024-10-01,536.23,106.38,Unpaid
2493,2024-09-01,469.96,77.77,Paid
2493,2024-08-01,654.5,90.08,Unpaid
2493,2024-07-01,363.66,72.37,Unpaid
2493,2024-06-01,449.33,76.86,Unpaid
2493,2024-05-01,333.26,55.04,Paid
2493,2024-04-01,331.2,53.52,Unpaid
2493,2024-03-01,418.04,62.98,Unpaid
2493,2024-02-01,775.78,151.74,Unpaid
2493,2024-01-01,797.86,132.25,Unpaid
2493,2023-12-01,242.58,34.67,Paid
2494,2024-11-01,970.98,123.7,Unpaid
2494,2024-10-01,440.25,57.36,Unpaid
2494,2024-09-01,550.07,80.69,Paid
2494,2024-08-01,276.25,33.28,Paid
2494,2024-07-01,461.36,78.76,Unpaid
2494,2024-06-01,792.27,107.7,Paid
2494,2024-05-01,439.99,85.22,Paid
2494,2024-04-01,657.39,92.67,Unpaid
2494,2024-03-01,265.4,39.25,Paid
2494,2024-02-01,762.7,107.1,Paid
2494,2024-01-01,252.15,42.44,Unpaid
2494,2023-12-01,203.73,31.01,Unpaid
2495,2024-11-01,596.51,94.45,Unpaid
2495,2024-10-01,695.31,123.04,Unpaid
2495,2024-09-01,409.64,79.66,Paid
2495,2024-08-01,720.58,112.9,Paid
2495,2024-07-01,636.79,120.78,Unpaid
2495,2024-06-01,849.46,129.08,Unpaid
2495,2024-05-01,482.95,79.23,Unpaid
2495,2024-04-01,988.37,178.97,Unpaid
2495,2024-03-01,665.24,80.53,Unpaid
2495,2024-02-01,561.82,92.34,Unpaid
2495,2024-01-01,481.54,83.34,Paid
2495,2023-12-01,865.53,159.55,Paid
2496,2024-11-01,387.82,76.17,Unpaid
2496,2024-10-01,687.6,129.68,Unpaid
2496,2024-09-01,318.11,63.34,Paid
2496,2024-08-01,486.56,70.01,Unpaid
2496,2024-07-01,506.89,64.93,Paid
2496,2024-06-01,655.21,86.62,Unpaid
2496,2024-05-01,819.02,126.51,Unpaid
2496,2024-04-01,696.77,105.84,Unpaid
2496,2024-03-01,628.24,120.79,Unpaid
2496,2024-02-01,621.54,100.61,Paid
2496,2024-01-01,483.57,58.32,Unpaid
2496,2023-12-01,426.73,52.13,Unpaid
2497,2024-11-01,626.96,100.05,Unpaid
2497,2024-10-01,625.15,114.73,Unpaid
2497,2024-09-01,528.39,82.96,Unpaid
2497,2024-08-01,591.62,117.08,Unpaid
2497,2024-07-01,858.31,124.56,Unpaid
2497,2024-06-01,695.47,120.31,Unpaid
2497,2024-05-01,521.71,79.15,Unpaid
2497,2024-04-01,539.12,65.94,Unpaid
2497,2024-03-01,354.87,64.38,Paid
2497,2024-02-01,767.12,136.62,Paid
2497,2024-01-01,224.26,27.77,Paid
